customer_dim_id,customer_id,customer_first_name,customer_last_name,customer_type,customer_store_state,customer_store_city,customer_store_street,customer_store_zipcode,customer_store_latitude,customer_store_longitude
19456,19571,Megan,Conrad,Home Office,Puerto Rico,Caguas,3543 Red Treasure Bay,00725,18.2068729,-66.0370560
19457,19572,Mara,Moses,Home Office,New Jersey,West New York,4703 Old Route,07093,40.7887421,-74.0089569
19458,19573,Xandra,Solis,Home Office,Puerto Rico,Caguas,3323 Old Willow Mall,00725,18.2939854,-66.0370636
19459,19574,Marah,Poole,Home Office,New Jersey,North Bergen,7740 Broad Fox Villas,07047,40.7985916,-74.0017090
19460,19575,Fay,Pruitt,Home Office,Puerto Rico,San Juan,8811 High Horse Impasse,00921,32.8008843,-103.1942825
19461,19576,Winifred,Mckinney,Home Office,Puerto Rico,Caguas,9417 Emerald Towers,00725,18.2291870,-66.0370560
19462,19577,Ainsley,Pope,Consumer,Arizona,Peoria,318 Merry Creek Mountain,85345,33.5806656,-112.2593918
19463,19578,Virginia,Ayers,Consumer,Illinois,Glenview,9576 Middle Hills Round,60025,42.0686989,-87.7619171
19464,19579,Rachel,Cooley,Consumer,Puerto Rico,Caguas,1768 Sleepy Zephyr Place,00725,18.2337017,-66.0370560
19465,19580,Yael,Hayden,Consumer,Washington,Longview,9366 Colonial Horse Close,98632,46.1927033,-123.1642761
19466,19581,Mara,Johnston,Consumer,Texas,Fort Worth,2469 Blue Brook Crossing,76133,32.6485901,-97.3716202
19467,19582,Willa,Wooten,Consumer,Puerto Rico,Caguas,2455 Merry Hollow,00725,18.2106266,-66.0370560
19468,19583,Maisie,Randolph,Consumer,New Mexico,Albuquerque,8259 Foggy Edge,87111,35.1362343,-106.5444183
19469,19584,Deanna,Workman,Home Office,Puerto Rico,Caguas,2082 Hidden Green,00725,18.2616291,-66.0370560
19470,19585,Sopoline,David,Corporate,Virginia,Norfolk,9768 Noble Horse Heights,23503,36.9420052,-76.2420807
19471,19586,Nomlanga,Wagner,Corporate,Puerto Rico,Caguas,3330 Easy Berry Range,00725,18.2744274,-66.0370560
19472,19587,Alma,Shields,Consumer,California,Oceanside,9456 Sleepy Jetty,92056,34.0166473,-117.7035217
19473,19588,Gemma,Brell,Consumer,Puerto Rico,Caguas,6336 Fallen Village,00725,18.2254181,-66.0370560
19474,19589,Jillian,Gallagher,Consumer,Virginia,Norfolk,6115 Indian Beacon Close,23503,36.9420052,-76.2420807
19475,19590,Donna,Pennington,Consumer,Louisiana,Opelousas,2805 Crystal Moor,70570,30.5754395,-92.1753159
19476,19591,Xantha,Hudson,Consumer,Puerto Rico,Caguas,7274 Blue Wagon Villas,00725,18.2921505,-66.0370636
19477,19592,Kylie,Walters,Consumer,California,Long Beach,7358 Rocky Villas,90805,33.8541451,-118.1915970
19478,19593,Aubrey,Oneill,Consumer,New York,Brooklyn,7869 Crystal View Villas,11230,40.6281014,-73.9675903
19479,19594,Blossom,Ruiz,Consumer,Georgia,Duluth,7533 Thunder Wagon Beach,30096,33.9979439,-84.1647873
19480,19595,Jessamine,Moran,Consumer,Puerto Rico,Caguas,4575 Thunder Dale,00725,18.2284622,-66.0370560
19481,19596,Dana,Cochran,Consumer,California,Napa,1356 Easy Plaza,94558,38.3350411,-122.2639313
19482,19597,Genevieve,Mcmillan,Consumer,Colorado,Denver,1229 Bright Robin Corners,80231,39.6943016,-105.0251312
19483,19598,Eve,Daniels,Consumer,New York,Freeport,5463 Rocky Autoroute,11520,40.6548653,-73.5870743
19484,19599,Whoopi,Brown,Consumer,Puerto Rico,Caguas,357 Noble Lane,00725,18.2383785,-66.0370560
19485,19600,Sade,Wise,Corporate,Ohio,Strongsville,1040 Hazy Timber Lookout,44136,41.3469696,-81.8263168
19486,19601,Britanni,Brennan,Consumer,Puerto Rico,Caguas,7449 Merry Chase,00725,18.2402020,-66.0370636
19487,19602,Lila,Cherry,Consumer,California,San Bernardino,938 Rustic Pine Ridge,92410,34.1159287,-117.2950821
19488,19603,Jordan,Mcgee,Consumer,Puerto Rico,Caguas,8344 Dewy Fawn Farms,00725,18.2693939,-66.0370483
19489,19604,Adele,Bray,Consumer,Illinois,Chicago,65 Silent Inlet,60622,41.8946304,-87.7775421
19490,19605,Jillian,Howard,Home Office,Georgia,Roswell,975 Honey Loop,30075,33.9510384,-84.5233917
19491,19606,Sara,Far,Consumer,Puerto Rico,Caguas,7333 Cinder Way,00725,18.2106133,-66.0370636
19492,19607,Ocean,Vance,Home Office,Arizona,Phoenix,6512 Middle Parade,85029,33.5898743,-112.1163712
19493,19608,Genevieve,Deleon,Home Office,Puerto Rico,Caguas,7554 Stony Goose Crossing,00725,18.2197437,-66.0370560
19494,19609,Hillary,Stanton,Home Office,Maryland,Baltimore,57 High Villas,21229,39.2584686,-76.5247879
19495,19610,Anika,Marshall,Home Office,Puerto Rico,Caguas,4770 Blue Pines,00725,18.2853165,-66.0370636
19496,19611,Isabella,Webster,Home Office,California,Sunnyvale,2306 Green Lane,94086,37.3800201,-122.0521698
19497,19612,Deborah,Daugherty,Home Office,New York,Webster,8632 Bright Route,14580,42.3873177,-79.4198227
19498,19613,Kyla,Stafford,Home Office,Puerto Rico,Caguas,8963 Hidden Panda Meadow,00725,18.2983971,-66.0370560
19499,19614,Carol,Ramsey,Home Office,New York,Brooklyn,2659 Jagged Rabbit View,11223,40.6008911,-73.9785614
19500,19615,Phoebe,Velazquez,Home Office,Puerto Rico,Caguas,2265 Foggy Lagoon Bend,00725,18.2533093,-66.0370636
19501,19616,Caryn,Rojas,Home Office,Illinois,Chicago,2407 Gentle Woods,60647,41.8954811,-87.6872177
19502,19617,Zia,Flowers,Home Office,New Jersey,Princeton,7126 Shady Bluff Promenade,08540,40.3574219,-74.6484222
19503,19618,Alexandra,Gray,Home Office,Puerto Rico,Caguas,8824 Noble View Valley,00725,18.2044869,-66.0370483
19504,19619,Sydney,Schneider,Corporate,Illinois,Chicago,7869 Wishing Anchor Court,60619,41.7465286,-87.6034699
19505,19620,Calista,Bond,Corporate,Arizona,Peoria,376 Silver Terrace,85345,33.5787315,-112.2660980
19506,19621,Yolanda,Petty,Home Office,Puerto Rico,Caguas,7796 Thunder Forest Villas,00725,18.2140846,-66.0370560
19507,19622,Aimee,Downs,Home Office,California,Los Angeles,5553 Cinder Harbour,90042,34.1143646,-118.1924820
19508,19623,Darryl,Mercer,Home Office,Pennsylvania,Philadelphia,6140 Pleasant Dale Farm,19145,39.9590683,-75.2446289
19509,19624,Halee,Weber,Home Office,California,Vista,5332 Heather Hills Isle,92084,33.9754524,-118.4282608
19510,19625,Sydnee,Francis,Corporate,Puerto Rico,Caguas,8247 Little Cider Close,00725,18.2298355,-66.0370636
19511,19626,Evelyn,Castro,Home Office,North Carolina,Jacksonville,409 Iron Park,28540,34.7483482,-77.4284821
19512,19627,Raya,Poole,Home Office,Puerto Rico,Caguas,1510 Broad Rise Expressway,00725,18.2172890,-66.0370636
19513,19628,Katelyn,Kline,Corporate,California,Los Angeles,7605 Tawny Horse Falls,90016,34.0323448,-118.3598175
19514,19629,Yvonne,Beach,Corporate,Puerto Rico,Caguas,1021 Silver Log Cape,00725,18.2227936,-66.0370560
19515,19630,Signe,Hayes,Corporate,Maryland,Parkville,2714 Dewy Bay,21234,39.3816185,-76.5432358
19516,19631,Stella,Lara,Corporate,Tennessee,Knoxville,1315 Honey Rabbit Link,37922,35.8131142,-84.1738892
19517,19632,Mira,Elliott,Corporate,Puerto Rico,Caguas,3891 Broad Line,00725,18.2278881,-66.0370560
19518,19633,Demetria,Hines,Corporate,New York,Ithaca,8434 Honey Pines,14850,42.4370804,-76.4816895
19519,19634,Winifred,Powers,Corporate,Texas,San Antonio,7885 Sleepy Cove,78240,29.5299835,-98.6082916
19520,19635,Carol,Cline,Consumer,Puerto Rico,Caguas,8584 Lazy Via,00725,18.2727261,-66.0370636
19521,19636,Deborah,Roman,Consumer,Florida,Tampa,6540 Emerald Turnabout,33624,28.1021175,-82.5121155
19522,19637,Aphrodite,Knowles,Consumer,Puerto Rico,Caguas,5104 Iron Log Limits,00725,18.2549820,-66.0370636
19523,19638,Basia,Livingston,Consumer,Texas,Fort Worth,8780 Colonial Orchard,76106,32.8013916,-97.3302536
19524,19639,Constance,Schultz,Corporate,Puerto Rico,Caguas,3996 Crystal Zephyr Swale,00725,18.2125034,-66.0370560
19525,19640,Shafira,Clemons,Corporate,Georgia,Atlanta,7262 Cotton Arbor,30318,33.8163261,-84.4455032
19526,19641,Priscilla,Flowers,Consumer,California,Escondido,9126 Wishing Expressway,92027,33.1335678,-117.0531540
19527,19642,Clare,Baxter,Consumer,Puerto Rico,Caguas,6640 Sunny Via,00725,18.2637215,-66.0370560
19528,19643,Blythe,Ruiz,Consumer,Texas,Spring,4515 Golden Manor,77379,30.0302811,-95.5203171
19529,19644,Macy,Terry,Consumer,Puerto Rico,Caguas,2805 Dewy Impasse,00725,18.2565384,-66.0370560
19530,19645,Velma,Conrad,Consumer,Maryland,Annapolis,456 Colonial Glen,21401,38.9917755,-76.5045319
19531,19646,Guinevere,Lamb,Home Office,Puerto Rico,Caguas,921 Broad Chase,00725,18.2021256,-66.0370483
19532,19647,Astra,Roy,Home Office,Maryland,Hyattsville,3587 Thunder Rise,20783,38.9876404,-76.9547958
19533,19648,Illana,Bradley,Consumer,Puerto Rico,Caguas,6080 Blue Close,00725,18.2243366,-66.0370560
19534,19649,Demetria,Bray,Home Office,Arizona,Phoenix,1463 Silver Mountain Gate,85008,33.4748344,-112.0087128
19535,19650,Velma,Herring,Consumer,Puerto Rico,Caguas,4592 Grand Timber Ramp,00725,18.2333298,-66.0370560
19536,19651,Mary,Reyes,Consumer,Nevada,Las Vegas,9761 Green Jetty,89123,36.0213814,-115.1716614
19537,19652,Ivana,Collins,Consumer,Puerto Rico,Caguas,4110 Silent Pointe,00725,18.2492428,-66.0370560
19538,19653,Lacota,Cox,Consumer,Massachusetts,Dorchester Center,8342 Crystal Drive,02124,42.2918015,-71.0724411
19539,19654,Farrah,Cantu,Consumer,Puerto Rico,Caguas,5393 Hidden Glade,00725,18.2331047,-66.0370483
19540,19655,Farrah,Rogers,Consumer,Colorado,Broomfield,4501 Cinder Dell,80020,39.9577751,-105.1095428
19541,19656,Lysandra,Reid,Consumer,Minnesota,Saint Paul,8263 Harvest Estates,55112,45.0608177,-93.1992569
19542,19657,Kirsten,Roberson,Consumer,Puerto Rico,Caguas,8696 Fallen Cloud Circle,00725,18.2056809,-66.0370560
19543,19658,Idola,Hawkins,Consumer,California,Napa,2783 Foggy Mews,94558,38.3020172,-122.1991196
19544,19659,Kirestin,Leach,Consumer,Puerto Rico,Caguas,1449 Amber Island,00725,18.2080612,-66.0370560
19545,19660,Calista,Mcpherson,Consumer,New York,Bronx,4587 Noble Zephyr Promenade,10462,40.9032135,-73.8551788
19546,19661,Vielka,Ryan,Home Office,Puerto Rico,Caguas,8662 Clear Nectar Mall,00725,18.2807179,-66.0370560
19547,19662,Sloane,Kim,Consumer,Oregon,Beaverton,1491 Little Robin Way,97006,45.5220108,-122.8633347
19548,19663,Ora,Humphrey,Corporate,Puerto Rico,Caguas,8736 Hazy River Manor,00725,18.2468395,-66.0370636
19549,19664,Sydnee,Vinson,Corporate,Ohio,Middletown,9814 Blue Anchor Dell,45044,39.4830589,-84.3343506
19550,19665,Sonia,Vaughn,Corporate,Puerto Rico,Caguas,2457 Blue Hills Heights,00725,18.2014179,-66.0370636
19551,19666,Myra,Lowe,Corporate,California,Bellflower,4566 Burning Deer Meadow,90706,33.8407440,-118.1248779
19552,19667,Shaine,Nichols,Corporate,California,West Covina,1613 Broad Beach,91790,34.0707665,-117.9406357
19553,19668,Francesca,Jacobs,Corporate,Puerto Rico,Caguas,3996 Honey Grove Place,00725,18.2276230,-66.0370560
19554,19669,Maite,Sloan,Consumer,Wisconsin,La Crosse,6063 Golden Point,54601,43.7492752,-91.2001419
19555,19670,Heidi,Warren,Home Office,Utah,Ogden,9530 Little Fox Towers,84404,41.2743683,-111.9628677
19556,19671,Hanae,Reed,Consumer,Puerto Rico,Caguas,5488 Thunder Fox Extension,00725,18.2846737,-66.0370560
19557,19672,Quemby,Tyson,Consumer,New York,Bronx,7840 Umber Sky Villas,10461,40.8462563,-73.8472519
19558,19673,Shannon,Mayer,Home Office,Puerto Rico,Caguas,3570 Crystal Cider Circuit,00725,18.2402802,-66.0370636
19559,19674,Noelani,Ramos,Home Office,Ohio,Cincinnati,7573 Cozy Goose Road,45238,39.1324692,-84.5948029
19560,19675,Nora,Craig,Consumer,Oregon,Bend,7676 Colonial Towers,97701,44.0759926,-120.9686584
19561,19676,Ainsley,Best,Corporate,Puerto Rico,Caguas,911 Sleepy Cloud Carrefour,00725,18.2684002,-66.0370560
19562,19677,Renee,Knapp,Corporate,California,Oxnard,9831 Sunny Cloud Valley,93030,34.1982536,-119.1806412
19563,19678,Leigh,Caldwell,Corporate,Texas,Amarillo,852 Hazy Gate Circuit,79109,35.2221794,-101.8606262
19564,19679,Carla,Blake,Consumer,Puerto Rico,Caguas,437 Cozy Log Range,00725,18.2063885,-66.0370560
19565,19680,Ila,Kane,Corporate,Georgia,Augusta,9557 Harvest Mews,30906,33.4324379,-82.0387573
19566,19681,Lynna,Montgomery,Consumer,Puerto Rico,Caguas,3688 Thunder Prairie Heights,00725,18.2882328,-66.0370560
19567,19682,Larissa,Sargent,Consumer,Illinois,Aurora,9897 Sunny Via,60504,41.7225456,-88.2786408
19568,19683,Zenaida,Shaw,Corporate,Massachusetts,Methuen,8632 Bright Route,01844,42.7239685,-71.1847687
19569,19684,Tasha,Espinoza,Corporate,Puerto Rico,Caguas,1131 Cotton Grounds,00725,18.2044735,-66.0370560
19570,19685,Renee,Page,Home Office,New York,Brooklyn,948 Thunder Gate Beach,11219,40.6346626,-73.9948044
19571,19686,Isabella,Roberson,Home Office,New York,Brooklyn,1690 Cinder Deer Chase,11224,40.5756416,-73.9952087
19572,19687,Zephr,Lyons,Home Office,Puerto Rico,Caguas,9624 Hidden Villas,00725,18.2131138,-66.0370560
19573,19688,Whitney,Stanley,Home Office,Massachusetts,Lynn,7897 Stony Thicket,01902,42.4652329,-70.9374313
19574,19689,Karina,Mcdowell,Consumer,Oklahoma,Broken Arrow,182 Bright Embers Cove,74012,36.0396614,-95.8095322
19575,19690,Ann,Dominguez,Consumer,Puerto Rico,Caguas,9544 Noble Spring Route,00725,18.2054863,-66.0370560
19576,19691,Whitney,Finley,Consumer,California,San Diego,9468 Red Corner,92104,32.7501259,-117.1374207
19577,19692,Cally,Gomez,Consumer,Puerto Rico,Caguas,5712 Heather Rise,00725,18.2290154,-66.0370636
19578,19693,Audrey,Barber,Consumer,New York,Brooklyn,1526 Broad Mountain Plaza,11203,40.6358872,-73.9422302
19579,19694,Jennifer,Dunlap,Consumer,Florida,Opa Locka,814 Jagged Cape,33055,25.8999691,-80.2497559
19580,19695,Riley,Franklin,Consumer,Puerto Rico,Caguas,7793 Round Oak Key,00725,18.2607994,-66.0370636
19581,19696,Sybill,Diaz,Corporate,New York,Bronx,8289 Stony Thicket,10462,40.8379402,-73.8560486
19582,19697,Lani,Mayer,Corporate,Ohio,Dayton,8314 Burning Circuit,45424,39.8886414,-84.0760117
19583,19698,Brenna,Yang,Consumer,Puerto Rico,Caguas,14 Dusty Lake Beach,00725,18.2754841,-66.0370483
19584,19699,Jocelyn,Little,Consumer,Pennsylvania,Hanover,443 Jagged Lane,17331,39.8039208,-76.9742966
19585,19700,Hannah,Curtis,Corporate,Puerto Rico,Caguas,245 Lost Way,00725,18.2931709,-66.0370560
19586,19701,Paula,Cabrera,Corporate,California,Colton,9729 Emerald Pony Mount,92324,34.0694542,-117.3239441
19587,19702,Desiree,Solomon,Home Office,New Jersey,Union,5593 Indian Trail,07083,40.7084580,-74.2552795
19588,19703,Illana,Oneal,Consumer,Texas,Richmond,9772 Noble Prairie Quay,77469,29.5815220,-95.7648773
19589,19704,Xena,Butler,Consumer,Puerto Rico,Caguas,8333 Red Passage,00725,18.2699299,-66.0370560
19590,19705,Gay,Dickson,Corporate,Florida,Hollywood,8428 Blue Prairie Farm,33021,26.0325756,-80.1839142
19591,19706,Katell,Booth,Consumer,Florida,Brandon,6697 Thunder Dale Downs,33511,27.9124756,-82.3192749
19592,19707,Zia,Mccall,Consumer,Puerto Rico,Caguas,1809 Lost Pine Ledge,00725,18.2143612,-66.0370636
19593,19708,April,Wolfe,Consumer,California,Los Angeles,2291 Thunder Leaf Corners,90001,33.9793472,-118.2500534
19594,19709,Jamalia,Mcconnell,Consumer,California,Citrus Heights,7125 Silent Expressway,95610,38.6705284,-121.2693100
19595,19710,Willow,Kim,Home Office,Puerto Rico,Caguas,5517 Jagged Hollow,00725,18.2863197,-66.0370636
19596,19711,Aubrey,Patton,Corporate,New York,Corona,5002 High Bank,11368,40.7440643,-73.8658371
19597,19712,Lacy,Horne,Corporate,New York,Brooklyn,3271 Amber Downs,11229,40.6023789,-73.9549713
19598,19713,Susan,Warren,Consumer,Florida,Hialeah,6889 Pleasant Mount,33010,25.8303108,-80.2785111
19599,19714,Iola,Keller,Corporate,Puerto Rico,Caguas,5452 Jagged Green,00725,18.2428227,-66.0370560
19600,19715,Carly,Hardin,Corporate,New Mexico,Rio Rancho,6843 Dusty Log Edge,87124,35.2481728,-106.6763763
19601,19716,Adrienne,Hinton,Consumer,Puerto Rico,Caguas,4527 Silent Fawn Wharf,00725,18.2260952,-66.0370560
19602,19717,Helen,Santiago,Corporate,California,Antioch,7129 Fallen Trace,94509,38.0016899,-121.8279724
19603,19718,Cleo,Zimmerman,Consumer,Missouri,Florissant,2805 Indian Passage,63031,38.7966003,-90.3464050
19604,19719,Rhoda,Calderon,Consumer,Ohio,Columbus,923 Little Bend,43228,39.9356194,-83.1385117
19605,19720,Gillian,Navarro,Consumer,Puerto Rico,Caguas,295 Quaking Timber By-pass,00725,18.2576008,-66.0370560
19606,19721,Iona,Pruitt,Consumer,New York,Bronx,3216 Rocky Centre,10466,40.8720093,-73.8700638
19607,19722,Azalia,Mcintyre,Consumer,Colorado,Broomfield,1996 Easy Parade,80020,39.9199486,-105.0687027
19608,19723,Charlotte,Ware,Consumer,Puerto Rico,Caguas,1661 Gentle Rabbit Turnabout,00725,18.2884274,-66.0370483
19609,19724,Haviva,Suarez,Consumer,California,Chino,6229 Indian Robin Parade,91710,34.0118942,-117.6691589
19610,19725,Hedda,Fulton,Consumer,Illinois,Lombard,3493 High Apple Walk,60148,41.8291016,-87.7779160
19611,19726,Brenna,Sloan,Consumer,Puerto Rico,Caguas,6332 Round Range,00725,18.2237034,-66.0370636
19612,19727,Audrey,Mcclain,Consumer,California,Los Angeles,8284 Pleasant Pine Villas,90042,34.1143646,-118.1924820
19613,19728,Cynthia,Perez,Consumer,Maryland,Dundalk,151 Red Deer Landing,21222,39.2638435,-76.5267334
19614,19729,Morgan,Morin,Corporate,Puerto Rico,Caguas,7027 Sleepy Farm,00725,18.2247086,-66.0370483
19615,19730,Cynthia,Callahan,Corporate,Illinois,Waukegan,7581 Round Island,60085,42.0186310,-87.8027268
19616,19731,Ivory,White,Home Office,California,Los Angeles,8916 Round Zephyr Ridge,90033,34.0498352,-118.2127457
19617,19732,Brianna,Watson,Home Office,Puerto Rico,Caguas,2017 Fallen Sky Row,00725,18.2741089,-66.0370560
19618,19733,Olympia,Mendoza,Home Office,Pennsylvania,Irwin,1723 Tawny Via,15642,40.3281136,-79.7044601
19619,19734,Winter,Horton,Home Office,Puerto Rico,Caguas,7446 Rocky Inlet,00725,18.2127628,-66.0370560
19620,19735,Zorita,Parks,Home Office,California,Hayward,4197 Lazy Diversion,94541,37.6755104,-122.0496826
19621,19736,Lara,Hunt,Home Office,New York,Lindenhurst,3594 Thunder Zephyr Bank,11757,40.6866570,-73.3755341
19622,19737,Sybil,Albert,Home Office,Kentucky,Louisville,9295 Emerald Downs,40214,38.1781998,-85.7645264
19623,19738,Astra,Cunningham,Home Office,Puerto Rico,Caguas,7580 Cozy Inlet,00725,18.2658386,-66.0370560
19624,19739,Xaviera,Saunders,Consumer,California,Antioch,8771 Middle Quail Heath,94509,36.8451386,-119.8804779
19625,19740,Halla,Cabrera,Home Office,California,Los Angeles,771 Noble Parkway,90019,34.1365471,-118.2666016
19626,19741,Jorden,Brooks,Home Office,Texas,San Marcos,4435 Harvest Apple Port,78666,29.7120857,-97.7193070
19627,19742,Belle,Frank,Home Office,Puerto Rico,Caguas,3819 Easy Knoll,00725,18.2549286,-66.0370560
19628,19743,Brittany,Dunlap,Home Office,Oregon,Portland,8311 Round Lookout,97206,45.4587402,-122.5946426
19629,19744,Cassady,Rose,Corporate,Puerto Rico,Caguas,3342 Bright Robin Stead,00725,18.2102432,-66.0370636
19630,19745,Willow,Ryan,Corporate,Maryland,Gaithersburg,1494 Indian Range,20878,39.1416206,-77.2270813
19631,19746,Maia,Hopkins,Corporate,Puerto Rico,Caguas,1185 Rustic River Thicket,00725,18.2778111,-66.0370560
19632,19747,Anastasia,Peterson,Home Office,California,Modesto,9363 Dusty Butterfly Extension,95350,37.6232796,-121.1444473
19633,19748,Brianna,Ferrell,Home Office,Michigan,Dearborn,4179 Merry Wood,48126,42.2929611,-83.1806488
19634,19749,Ivory,Hester,Corporate,Puerto Rico,Caguas,2311 Green Zephyr Rise,00725,18.2929382,-66.0370636
19635,19750,Elaine,Finch,Consumer,Pennsylvania,Lancaster,5078 Green Street,17601,40.0741272,-76.3518448
19636,19751,Camille,Holt,Corporate,Puerto Rico,Caguas,9092 Middle Deer Dale,00725,18.2666893,-66.0370560
19637,19752,Maggy,Vargas,Corporate,Massachusetts,Lynn,9315 Shady Grove Row,01902,42.4652329,-70.9374313
19638,19753,Emily,Walker,Corporate,Florida,Jacksonville,1822 Rustic Lane,32244,30.1992474,-81.7235336
19639,19754,Ulla,Russo,Home Office,Puerto Rico,Caguas,586 Gentle Anchor Chase,00725,18.2476978,-66.0370560
19640,19755,Amity,Maxwell,Home Office,Arizona,Phoenix,5486 Jagged Lake Avenue,85033,33.4926796,-112.2088623
19641,19756,Brianna,Ayers,Home Office,Nevada,Las Vegas,6501 Blue Green,89123,36.0213814,-115.1716614
19642,19757,Nora,Graves,Home Office,Puerto Rico,Caguas,911 Lost Zephyr Vista,00725,18.2101440,-66.0370560
19643,19758,Holly,Park,Home Office,Florida,Pompano Beach,5274 Noble Isle,33068,26.2147293,-80.2300491
19644,19759,Ayanna,Phelps,Home Office,Puerto Rico,Caguas,3937 Sunny Common,00725,18.2772102,-66.0370560
19645,19760,Eden,Oneil,Home Office,Puerto Rico,Bayamon,3856 Noble Zephyr By-pass,00957,18.3801193,-66.1831284
19646,19761,Danielle,Faulkner,Home Office,Texas,Fort Worth,2857 Cozy Mews,76133,32.6485901,-97.3716202
19647,19762,Quon,Montoya,Consumer,Puerto Rico,Caguas,432 Rocky Link,00725,18.2053642,-66.0370560
19648,19763,Deborah,Morales,Consumer,Georgia,Lawrenceville,4778 Misty Bear Port,30043,33.9720993,-84.0249634
19649,19764,Hedda,Hewitt,Corporate,New York,South Ozone Park,5723 Stony Valley,11420,40.6754494,-73.8111420
19650,19765,Athena,Rosa,Corporate,Connecticut,Enfield,3881 Golden Corners,06082,42.0001907,-72.5964661
19651,19766,Kelsie,Wiley,Consumer,Puerto Rico,Caguas,3178 Golden Villas,00725,18.2043133,-66.0370483
19652,19767,Lee,Pruitt,Corporate,New York,Flushing,5364 Heather Quail Court,11354,40.7635803,-73.8300400
